id	likesCount	profilePictureurl	ownerusername	statements	postUrl	comments	timestamp	label
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNDA2Nzg1NDc1NjQ4MDgz	0	https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/419730196_10231053649709954_2202403732632790756_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TiNXWcSrkm4Q7kNvgG1n3wl&_nc_ht=scontent-lhr8-1.xx&oh=00_AYB7WtzYf9OskvNE3obNODkidOWeBlYwhA-0TJyLs9w-Zg&oe=666BC95C	Ron Click		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	You are so fucking credulous	2024-05-08T13:09:24.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfODc0MjM2NDM0NTEyNzY2	0	https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/394582980_1064591511229359_7975468842238943785_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=eNeNAOxQrGwQ7kNvgFF5m-f&_nc_ht=scontent-lhr8-1.xx&oh=00_AYBv8BKdOMBP7lO7SwR5RWoLUjNZR9WlYJNO52x0pl7VlQ&oe=666BDB87	Junie Toon		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Why do you post so much misinformation?	2024-05-08T13:09:13.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTYyMzgwNDgyMTgwNzI2NQ==	0	https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/414988734_10164093777818079_4373343675579848332_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7hzbpx44XU8Q7kNvgFAcQSE&_nc_ht=scontent-lhr8-1.xx&oh=00_AYDYdXDjybyftSwkRE65IrYQ0PE_nwBzk2-eAmqiX5xTbg&oe=666BF393	Mel Case		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Man y'all will believe anything the orange hobgoblin says. For the 'do your research ' crowd....y'all do zero research 😂😂😂😂	2024-05-08T01:21:44.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNDEzNzMyMjc4MTE2NTk0	2	https://scontent-lhr6-1.xx.fbcdn.net/v/t39.30808-1/429952767_122098892246238072_1219699615890745097_n.jpg?stp=c0.5.32.32a_cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=H_2vkqDKJFYQ7kNvgEVS8iL&_nc_ht=scontent-lhr6-1.xx&oh=00_AYA709tOfJRUOkIPzvYDC0dYYs8YvicGpqblIUnG_IqNDw&oe=666BE4EA	Dorothy Kemper Neer		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	The Democrat party is a socialist, communist political party and they have not a right to redesign our American Flag.	2024-05-07T23:24:02.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMjkyMTY4MDE3Nzk3NDg3NQ==	0	https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/447635191_7576748275711809_2709260948330465536_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=OfUxZgSqGhoQ7kNvgGvPz3o&_nc_ht=scontent-lhr8-1.xx&oh=00_AYCwiOEJYXFGPQfPvdcomdjg_U7IzP52W1GQkCITh1AxuA&oe=666BF0F1	Ian Forsythe		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	This was proven false.	2024-05-07T23:19:50.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNDA4ODY2ODk4NTgyNTk1	0	https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-1/305024120_1210075369773902_433564088186365915_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dz0kV65trVUQ7kNvgGoEtdk&_nc_ht=scontent-lhr8-2.xx&oh=00_AYD7Ro6LG5Vx-QSOWfyhNl9NYXRM1VyRsKxY0hI1J0QQ3Q&oe=666BE560	Tim Meton		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	If you believe this, you are an idiot and should get in the forever box.	2024-05-07T22:25:36.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTU4NjUyNjU1ODg1OTQ1NQ==	1	https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-1/336641759_1375485463290496_5969207121660896954_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2V05wEDbniYQ7kNvgH5MOYs&_nc_ht=scontent-lhr8-2.xx&oh=00_AYDoFdYf9mODyWyb5mF6X-C2JBCAeRv7d1cVW3Xpq4oxRg&oe=666BE962	Jackie Hofferth		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	No. Nope. Nada. No way.	2024-05-07T20:08:22.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTg2NjE2MTEyNzIyOTc5Mg==	1	https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/408764252_10228732641894064_633888977324969744_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=IVcrvZ212yEQ7kNvgERaef5&_nc_ht=scontent-lhr8-1.xx&oh=00_AYB-t_xYc3Z2oAg_e_z_EGW6C8-KzqCRLV0gda1GliuYCQ&oe=666BC69A	RandyDebbie Roberts		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	More inclusive of what? The red, white and blue includes every single American in this country! Do people even know what those colors stand for? Why don’t you look them up and tell me if those colors don’t stand for all of us in this nation!? Let’s not be ridiculous!!!	2024-05-07T18:10:20.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfOTYyNzk5NjM1MDY4MzUz	0	https://scontent-lhr6-1.xx.fbcdn.net/v/t1.6435-1/96677030_10213118791804490_7366326932247412736_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=z6s2hDfpPZMQ7kNvgHlVVH8&_nc_ht=scontent-lhr6-1.xx&oh=00_AYC2WM0OlOGqyUKQNQS1CX3mFshXh2cZ72ELb3jtPqslew&oe=668D6A14	Donna Phaup		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	How about we take the gold fringe off the federal government flag.   Go back to a republic.	2024-05-07T17:21:27.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfOTA3NDc5ODM0NDgzNDA4	1	https://scontent-lhr8-1.xx.fbcdn.net/v/t1.6435-1/121513923_3939048296122432_4234033423090350019_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vsZ504Wr7VsQ7kNvgF3XXW8&_nc_ht=scontent-lhr8-1.xx&oh=00_AYD6T5L61CIRjKq1WdeSmAumKWYPl2xdPJ8IiZp9i8pAaA&oe=668D5C0E	Carol Young		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	No no No  Never!!!	2024-05-07T16:45:14.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNzczMzE0OTIyMDA4MjQ5NQ==	1	https://scontent-lhr6-1.xx.fbcdn.net/v/t39.30808-1/425357865_7270835346289242_4588520824076622777_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Y0GkrHLtYAIQ7kNvgFHt6fS&_nc_ht=scontent-lhr6-1.xx&oh=00_AYDXlzISpusw0Nkgy0lApHD1ooainD911FDgQ468hYN12w&oe=666BF3CB	Vonda Bishop		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	No	2024-05-07T16:43:02.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTU3Mjc2MjYzMDE3MjkzNw==	1	https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-1/306914778_10222767646754200_2023384072082573340_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6yx0_5TKRkkQ7kNvgFT1Eq-&_nc_ht=scontent-lhr8-2.xx&oh=00_AYBR6OuikGPezvip3pEqa8WwWtb0FMbLi1rJZcyBLtphaA&oe=666BE8D2	Myra Parnell		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Absolutely not!!😡😡	2024-05-07T15:58:34.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfODUxNTMxMTgwMTM5MDUw	1	https://scontent-lhr6-1.xx.fbcdn.net/v/t1.6435-1/67796098_103094631040962_710755875614097408_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Whok_QXb2v0Q7kNvgHRzK11&_nc_ht=scontent-lhr6-1.xx&oh=00_AYAypZh8FShPouLi7rKYg65uh62R5lPnE_4VUAm8N8GvzA&oe=668D5D4D	Sandy Mccabe		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	No way!	2024-05-07T11:35:31.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTE0NTg2MjkwMDA4MjgyMQ==	1	https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/355471506_1186729379390177_6368319593715480780_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=1uK45A5mO-MQ7kNvgGOgX-L&_nc_ht=scontent-lhr8-1.xx&oh=00_AYCzgePWPmFIKrhnCgNu_1VyhEsiEMsZjNbpQjQthCFzvQ&oe=666BD505	Jayne Wilson		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	No Way!!!	2024-05-07T09:53:45.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNDU3NjQxMzE2NjYwODI0	1	https://scontent-lhr6-2.xx.fbcdn.net/v/t1.6435-1/62349150_107373197187985_1548551613919002624_n.jpg?stp=c5.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=SozvJEXFVPgQ7kNvgGOEMkF&_nc_ht=scontent-lhr6-2.xx&oh=00_AYDcwE13eNODhUaHkMvawi6Ud0sfJBqUV581SoIxj0hQFw&oe=668D8FFB	Amber Brooks		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	No	2024-05-07T09:24:33.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNDAzODUwMDAyNTQ3NDky	1	https://scontent-lhr6-1.xx.fbcdn.net/v/t1.18169-1/20245843_10212968678588164_1315171349155878261_n.jpg?stp=c0.3.338.336a_cp0_dst-jpg_s32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=kdyiVF5S7f8Q7kNvgEY8b-2&_nc_ht=scontent-lhr6-1.xx&oh=00_AYD8x2i8rDrFO1sVo63UUMPomntFAGdli8q7kJjfM3iLaQ&oe=668D6D10	Denise Thomas		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Oh hell NO!	2024-05-07T08:45:09.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNDQ3NDA1OTc3OTQxMTgz	1	https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/439658912_10230333952870134_4827733628861799635_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fLRPqvaiuykQ7kNvgH3kRIR&_nc_ht=scontent-lhr6-2.xx&oh=00_AYAf7-gnyznM-p3LpUBR94zPS9NRTu6E_LD0qFz2FeJ2cw&oe=666BD1C0	Jane Byam		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Big No!!	2024-05-07T07:57:57.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMjMzNjIxMzEzNjU4ODc2Ng==	0	https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/320124861_716056356629144_625123646381254396_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8o65Pj18kasQ7kNvgFEbrnN&_nc_ht=scontent-lhr6-2.xx&oh=00_AYCniX-cjwZj3aZ_GNyc_L4CG2AjG1LWnbAP-6Cek4A4jQ&oe=666BCC98	Marilyn Kay Armstrong		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Over some of our dead bodies!	2024-05-07T06:52:13.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNDExNDg4OTY4MzI1NzY2	1	https://scontent-lhr6-1.xx.fbcdn.net/v/t39.30808-1/446934608_440881432218213_4361474009072627858_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ECgAmuH4xSAQ7kNvgFzsVqI&_nc_ht=scontent-lhr6-1.xx&oh=00_AYAp9pIszHmcMbo0lxAROw28giGmkyWP1tmHhODoejjXCw&oe=666BDBDE	Leigh Ann Beckham		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	This is so sick	2024-05-07T02:58:34.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTQzMjAzNjE3NzQxOTEzNA==	1	https://scontent-lhr8-1.xx.fbcdn.net/v/t1.18169-1/13775547_1149270175093800_5938829799154697135_n.jpg?stp=c5.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=xU_yANQK_pgQ7kNvgE8AtCC&_nc_ht=scontent-lhr8-1.xx&oh=00_AYBXIHon_ua6XjB3MrHSYbDYd092c0D_LM9d5pzWllhEiA&oe=668D9319	Lissa Horton		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	NO	2024-05-07T02:57:22.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNDYwMjU4ODg2NTcyNDg4	0	https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/427649083_349415814727575_2519881677759542455_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7pYx1fAtA8EQ7kNvgFu--K3&_nc_ht=scontent-lhr6-2.xx&oh=00_AYD_ZmJ-CLolPL3OTIJI0YnuOX4FDdYLJILV9nKeA3bd7w&oe=666BE523	Polley Gram		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	That's so stupid...nothing surprises me any more	2024-05-07T02:48:19.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMzgyMjEzMjI0NDc4MTQ2OA==	1	https://scontent-lhr6-1.xx.fbcdn.net/v/t39.30808-1/440937420_1633137927482734_5856483054366926268_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pe9jSXADlkkQ7kNvgEBiqSG&_nc_ht=scontent-lhr6-1.xx&oh=00_AYC2TvY99_IEm88AvE8hW3z_nlXk9Mxo6m_a2x7sRfzyiw&oe=666BDB7F	Mary Jo Bohannon		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Nooooo😤	2024-05-07T02:43:46.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNDAyNTcwNTc5MzUyNDg4	1	https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/448188309_10228509639299628_125575318735406007_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5Mc6VgG6mPoQ7kNvgHYTnIF&_nc_ht=scontent-lhr8-1.xx&oh=00_AYBCTTI-bIL7fqrIgyqVl_OQLYabLVzp8cFHnImtsF1NtA&oe=666BE6FC	Lynette Kay McGaughey Azar		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Negatory on that.	2024-05-07T01:47:42.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNDE0ODk5NDE4MDYxODMx	1	https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-1/294739463_5621319764566607_7196473729196110079_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=szGVSLD5HL8Q7kNvgFO_54i&_nc_ht=scontent-lhr8-2.xx&oh=00_AYAzBzqXf9FKRWccQ5-GOg4zOOKh_PXhWzCkxBi_G_tusg&oe=666BD9CD	Margaret Kirk		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Never	2024-05-07T01:39:01.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfOTc1Njg1ODcwNjE4NzU2	1	https://scontent-lhr6-1.xx.fbcdn.net/v/t1.6435-1/82830640_2994462630585626_3136836932365975552_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=xZP9VLCSxMAQ7kNvgFkh6ms&_nc_ht=scontent-lhr6-1.xx&oh=00_AYBHJTWSSZhEojGYSIkh20x_ZeMPvy8kRinusJx8SMsdlQ&oe=668D92E0	Margaret Moates		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	No	2024-05-07T01:22:27.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTM3MTk5NTQ1MzQ2MTA3Nw==	1	https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-1/437497068_410898018538868_5989945849177478286_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zPev5Zir2AsQ7kNvgFmiY6c&_nc_ht=scontent-lhr8-2.xx&oh=00_AYA9MwT_W9XkXFEk5CwsDh9r82ntmJdHsHZkotxp4us6hQ&oe=666BD978	Linda Stork		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	No  , we have to take a stand  people	2024-05-07T01:02:45.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfOTQzNjc5MjkwNjMwNjY3	1	https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/269593649_10222122005547365_8626856814507022360_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wqSMkOZicXsQ7kNvgGqkE1V&_nc_ht=scontent-lhr8-1.xx&oh=00_AYC27IO2Wd8g8crMwlluAqCaPuEyeGU_hFHFEO5LxArC2Q&oe=666BC015	Winnie Beard Cammack		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Forget that! Keep,our flag as is!!!	2024-05-07T00:59:23.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNDExMzM1OTIxODIxMjU0	1	https://scontent-lhr6-1.xx.fbcdn.net/v/t39.30808-1/278456326_2180556185437231_6535400731538107087_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=aqdtrjDwIGUQ7kNvgFeItE5&_nc_ht=scontent-lhr6-1.xx&oh=00_AYDVlh8Op4RIlIo4kCW-J2m_qP_p3IErEQyPAK8Oc9GMTQ&oe=666BEE15	Lisa Odum		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Never!	2024-05-06T23:52:05.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTY3MTI2MTUxNzAxNjE1Ng==	1	https://scontent-lhr6-1.xx.fbcdn.net/v/t1.18169-1/14705768_1167039870041743_6125508529856998038_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=RvwjYuo5TTsQ7kNvgFvt_xc&_nc_ht=scontent-lhr6-1.xx&oh=00_AYA0RWPUH4KaTgIDEgGjLfljiMmd825WGJrc63-2Xb8JEQ&oe=668D8A41	Nicki Pettus		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Ugh, no! Not happening!	2024-05-06T23:40:23.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTE0ODUzOTE2NjE3ODk3NA==	1	https://scontent-lhr6-2.xx.fbcdn.net/v/t1.18169-1/11050117_942756709089663_3086316380369208620_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zWzAJhzq0vkQ7kNvgHNa9Pj&_nc_ht=scontent-lhr6-2.xx&oh=00_AYAXGi-hZCaOV7Iq6TQjCVtbNfAbt08kgHqsooly7GRQTg&oe=668D8BE5	Cathy Cravero		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	No way!!!	2024-05-06T23:23:57.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTEyNDIzNTUxODgyNDcwNA==	1	https://scontent-lhr6-2.xx.fbcdn.net/v/t39.30808-1/273605905_4966787843413961_3346235557490940119_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=D-nQ4IOjjo0Q7kNvgHzznt9&_nc_ht=scontent-lhr6-2.xx&oh=00_AYAMEhTyrVX1avzNkIHEp6ApCqk3mnN91lnsOkCFZCiWvg&oe=666BDA45	Katrin Ferraro		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Oh hell no	2024-05-06T23:11:10.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfMTQwNzUxNjY4OTk1MzA1Mw==	0	https://scontent-lhr6-1.xx.fbcdn.net/v/t39.30808-1/425010492_10230382902386650_708492961223987254_n.jpg?stp=c0.2.32.32a_cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=RZs7UaS_KDwQ7kNvgFpbzMJ&_nc_ht=scontent-lhr6-1.xx&oh=00_AYDcbZ-vIgDV2L4UeVvp1WdvKdLqAaawWYPaiFZe6Yf4OA&oe=666BD6AE	Cj Hampton		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml		2024-05-06T21:38:38.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfNDUyMzc1NTMwNjE1MzQw	1	https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/385074693_10228395590708590_538975535129618017_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=y0CzNAF9qZEQ7kNvgH2t-qI&_nc_ht=scontent-lhr8-1.xx&oh=00_AYD4Y0L3vH8w41sIAZNAjw9duDun5pXLdBeXptfrH9mPuA&oe=666BD637	Maxine Firtel Cohen		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	NOOOOOOO	2024-05-06T21:34:12.000Z	fake
Y29tbWVudDo5NjQyNTY1NDkwNDM4ODdfODM3Njg3NTE4NDA1MTM0	2	https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/330310931_684712283442065_8719012740275301077_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=gdyGdVAiO0UQ7kNvgF4m0q-&_nc_ht=scontent-lhr8-1.xx&oh=00_AYDsEFEi27whZYfdiy_URiwAsOV3lOpAAZ3d199Y_zz_yw&oe=666BC94B	Sharon Feltner		https://www.facebook.com/ritad.chapman/posts/pfbid02Ekau6CLc5p3nzm8jvi8YENCqQqePtpYSAU9FdcWTwLqYxb1WPvf4tr29ZwSi9wFml	Leave my flag alone	2024-05-06T20:26:47.000Z	fake
